nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,arm_id,timepoint,analysis_population,study_period,denominator,value_type,reported_value,reported_unit,responders,response_rate_pct,rate_is_derived,dispersion_type,dispersion_value,ci_pct,ci_lower,ci_upper,ctgov_class_title
NCT03627767,Abrocitinib,,secondary,4,7947348faf93cf112c20dabdd3fd453844502db3,OG000#full_analysis_set,52w,full_analysis_set,,267,number,14.0,percentage of participants,,14.0,False,confidence_interval,,95.0,9.8,18.2,Week 52
NCT03627767,Abrocitinib,,secondary,4,7947348faf93cf112c20dabdd3fd453844502db3,OG001,52w,full_analysis_set,,264,number,46.5,percentage of participants,,46.5,False,confidence_interval,,95.0,40.4,52.6,Week 52
NCT03627767,Abrocitinib,,secondary,4,7947348faf93cf112c20dabdd3fd453844502db3,OG002,52w,full_analysis_set,,266,number,65.8,percentage of participants,,65.8,False,confidence_interval,,95.0,60.0,71.6,Week 52
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG000#full_analysis_set,12w,full_analysis_set,,267,number,84.6,percentage of participants,,84.6,False,confidence_interval,,95.0,80.2,88.9,Week 12
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG001,12w,full_analysis_set,,264,number,87.1,percentage of participants,,87.1,False,confidence_interval,,95.0,83.1,91.2,Week 12
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG002,12w,full_analysis_set,,266,number,86.4,percentage of participants,,86.4,False,confidence_interval,,95.0,82.3,90.5,Week 12
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG000#full_analysis_set,16w,full_analysis_set,,267,number,13.9,percentage of participants,,13.9,False,confidence_interval,,95.0,9.7,18.0,Week 16
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG001,16w,full_analysis_set,,264,number,51.3,percentage of participants,,51.3,False,confidence_interval,,95.0,45.3,57.4,Week 16
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG002,16w,full_analysis_set,,266,number,77.1,percentage of participants,,77.1,False,confidence_interval,,95.0,72.0,82.1,Week 16
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG000#full_analysis_set,28w,full_analysis_set,,267,number,10.5,percentage of participants,,10.5,False,confidence_interval,,95.0,6.8,14.2,Week 28
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG001,28w,full_analysis_set,,264,number,46.9,percentage of participants,,46.9,False,confidence_interval,,95.0,40.9,53.0,Week 28
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG002,28w,full_analysis_set,,266,number,64.5,percentage of participants,,64.5,False,confidence_interval,,95.0,58.7,70.3,Week 28
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG000#full_analysis_set,40w,full_analysis_set,,267,number,12.1,percentage of participants,,12.1,False,confidence_interval,,95.0,8.2,16.0,Week 40
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG001,40w,full_analysis_set,,264,number,41.5,percentage of participants,,41.5,False,confidence_interval,,95.0,35.5,47.5,Week 40
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG002,40w,full_analysis_set,,266,number,58.7,percentage of participants,,58.7,False,confidence_interval,,95.0,52.7,64.7,Week 40
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG000#full_analysis_set,52w,full_analysis_set,,267,number,10.6,percentage of participants,,10.6,False,confidence_interval,,95.0,6.9,14.3,Week 52
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG001,52w,full_analysis_set,,264,number,37.6,percentage of participants,,37.6,False,confidence_interval,,95.0,31.7,43.5,Week 52
NCT03627767,Abrocitinib,,secondary,5,301fd2ba92246d1b2b499762ea52112fc2727ad7,OG002,52w,full_analysis_set,,266,number,54.5,percentage of participants,,54.5,False,confidence_interval,,95.0,48.4,60.6,Week 52
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG000#full_analysis_set,12w,full_analysis_set,,267,number,30.5,percentage of participants,,30.5,False,confidence_interval,,95.0,24.9,36.0,Week 12
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG001,12w,full_analysis_set,,264,number,30.3,percentage of participants,,30.3,False,confidence_interval,,95.0,24.8,35.8,Week 12
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG002,12w,full_analysis_set,,266,number,28.3,percentage of participants,,28.3,False,confidence_interval,,95.0,22.9,33.7,Week 12
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG000#full_analysis_set,16w,full_analysis_set,,267,number,3.7,percentage of participants,,3.7,False,confidence_interval,,95.0,1.5,6.0,Week 16
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG001,16w,full_analysis_set,,264,number,15.2,percentage of participants,,15.2,False,confidence_interval,,95.0,10.9,19.5,Week 16
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG002,16w,full_analysis_set,,266,number,28.9,percentage of participants,,28.9,False,confidence_interval,,95.0,23.5,34.4,Week 16
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG000#full_analysis_set,28w,full_analysis_set,,267,number,4.1,percentage of participants,,4.1,False,confidence_interval,,95.0,1.7,6.5,Week 28
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG001,28w,full_analysis_set,,264,number,16.5,percentage of participants,,16.5,False,confidence_interval,,95.0,12.0,21.1,Week 28
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG002,28w,full_analysis_set,,266,number,30.2,percentage of participants,,30.2,False,confidence_interval,,95.0,24.6,35.7,Week 28
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG000#full_analysis_set,40w,full_analysis_set,,267,number,4.5,percentage of participants,,4.5,False,confidence_interval,,95.0,2.0,7.0,Week 40
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG001,40w,full_analysis_set,,264,number,15.8,percentage of participants,,15.8,False,confidence_interval,,95.0,11.3,20.2,Week 40
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG002,40w,full_analysis_set,,266,number,30.1,percentage of participants,,30.1,False,confidence_interval,,95.0,24.5,35.7,Week 40
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG000#full_analysis_set,52w,full_analysis_set,,267,number,4.5,percentage of participants,,4.5,False,confidence_interval,,95.0,2.0,7.1,Week 52
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG001,52w,full_analysis_set,,264,number,18.6,percentage of participants,,18.6,False,confidence_interval,,95.0,13.9,23.4,Week 52
NCT03627767,Abrocitinib,,secondary,6,8b83f401e39ac7887ff6ab1e1a66db00f3958a53,OG002,52w,full_analysis_set,,266,number,28.8,percentage of participants,,28.8,False,confidence_interval,,95.0,23.3,34.3,Week 52
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG000#full_analysis_set,12w,full_analysis_set,,258,number,82.2,percentage of participants,,82.2,False,confidence_interval,,95.0,77.2,87.1,Week 12
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG001,12w,full_analysis_set,,254,number,84.0,percentage of participants,,84.0,False,confidence_interval,,95.0,79.3,88.6,Week 12
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG002,12w,full_analysis_set,,250,number,81.9,percentage of participants,,81.9,False,confidence_interval,,95.0,76.9,86.9,Week 12
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG000#full_analysis_set,16w,full_analysis_set,,258,number,15.9,percentage of participants,,15.9,False,confidence_interval,,95.0,11.4,20.4,Week 16
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG001,16w,full_analysis_set,,254,number,54.6,percentage of participants,,54.6,False,confidence_interval,,95.0,48.4,60.7,Week 16
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG002,16w,full_analysis_set,,250,number,75.6,percentage of participants,,75.6,False,confidence_interval,,95.0,70.3,80.9,Week 16
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG000#full_analysis_set,28w,full_analysis_set,,258,number,11.6,percentage of participants,,11.6,False,confidence_interval,,95.0,7.7,15.5,Week 28
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG001,28w,full_analysis_set,,254,number,45.0,percentage of participants,,45.0,False,confidence_interval,,95.0,38.9,51.2,Week 28
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG002,28w,full_analysis_set,,250,number,66.9,percentage of participants,,66.9,False,confidence_interval,,95.0,61.0,72.8,Week 28
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG000#full_analysis_set,40w,full_analysis_set,,258,number,10.1,percentage of participants,,10.1,False,confidence_interval,,95.0,6.4,13.8,Week 40
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG001,40w,full_analysis_set,,254,number,39.4,percentage of participants,,39.4,False,confidence_interval,,95.0,33.4,45.4,Week 40
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG002,40w,full_analysis_set,,250,number,55.7,percentage of participants,,55.7,False,confidence_interval,,95.0,49.5,61.9,Week 40
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG000#full_analysis_set,52w,full_analysis_set,,258,number,8.3,percentage of participants,,8.3,False,confidence_interval,,95.0,4.9,11.7,Week 52
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG001,52w,full_analysis_set,,254,number,27.6,percentage of participants,,27.6,False,confidence_interval,,95.0,21.7,33.6,Week 52
NCT03627767,Abrocitinib,,secondary,7,b98a8854e1ad3ab4b82160196567d67ce52cf7ef,OG002,52w,full_analysis_set,,250,number,49.0,percentage of participants,,49.0,False,confidence_interval,,95.0,42.2,55.9,Week 52
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG000#full_analysis_set,12w,full_analysis_set,,266,median,-95.6,percent change,,,False,inter_quartile_range,,,,,Change at Week 12
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG001,12w,full_analysis_set,,264,median,-96.7,percent change,,,False,inter_quartile_range,,,,,Change at Week 12
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG002,12w,full_analysis_set,,265,median,-96.7,percent change,,,False,inter_quartile_range,,,,,Change at Week 12
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG000#full_analysis_set,16w,full_analysis_set,,266,median,-68.5,percent change,,,False,inter_quartile_range,,,,,Change at Week 16
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG001,16w,full_analysis_set,,264,median,-90.9,percent change,,,False,inter_quartile_range,,,,,Change at Week 16
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG002,16w,full_analysis_set,,265,median,-96.3,percent change,,,False,inter_quartile_range,,,,,Change at Week 16
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG000#full_analysis_set,28w,full_analysis_set,,266,median,-85.2,percent change,,,False,inter_quartile_range,,,,,Change at Week 28
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG001,28w,full_analysis_set,,264,median,-93.8,percent change,,,False,inter_quartile_range,,,,,Change at Week 28
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG002,28w,full_analysis_set,,265,median,-96.4,percent change,,,False,inter_quartile_range,,,,,Change at Week 28
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG000#full_analysis_set,40w,full_analysis_set,,266,median,-91.2,percent change,,,False,inter_quartile_range,,,,,Change at Week 40
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG001,40w,full_analysis_set,,264,median,-95.8,percent change,,,False,inter_quartile_range,,,,,Change at Week 40
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG002,40w,full_analysis_set,,265,median,-96.8,percent change,,,False,inter_quartile_range,,,,,Change at Week 40
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG000#full_analysis_set,52w,full_analysis_set,,266,median,-91.5,percent change,,,False,inter_quartile_range,,,,,Change at Week 52
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG001,52w,full_analysis_set,,264,median,-96.9,percent change,,,False,inter_quartile_range,,,,,Change at Week 52
NCT03627767,Abrocitinib,,secondary,8,942cc7cdc76d7c353966ffc8d9f2363c7ef20094,OG002,52w,full_analysis_set,,265,median,-96.9,percent change,,,False,inter_quartile_range,,,,,Change at Week 52
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG000#full_analysis_set,12w,full_analysis_set,,265,median,-84.0,percent change,,,False,inter_quartile_range,,,,,Change at Week 12
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG001,12w,full_analysis_set,,264,median,-84.4,percent change,,,False,inter_quartile_range,,,,,Change at Week 12
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG002,12w,full_analysis_set,,265,median,-84.4,percent change,,,False,inter_quartile_range,,,,,Change at Week 12
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG000#full_analysis_set,16w,full_analysis_set,,265,median,-50.4,percent change,,,False,inter_quartile_range,,,,,Change at Week 16
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG001,16w,full_analysis_set,,264,median,-71.7,percent change,,,False,inter_quartile_range,,,,,Change at Week 16
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG002,16w,full_analysis_set,,265,median,-83.6,percent change,,,False,inter_quartile_range,,,,,Change at Week 16
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG000#full_analysis_set,28w,full_analysis_set,,265,median,-63.4,percent change,,,False,inter_quartile_range,,,,,Change at Week 28
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG001,28w,full_analysis_set,,264,median,-77.8,percent change,,,False,inter_quartile_range,,,,,Change at Week 28
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG002,28w,full_analysis_set,,265,median,-83.8,percent change,,,False,inter_quartile_range,,,,,Change at Week 28
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG000#full_analysis_set,40w,full_analysis_set,,265,median,-74.4,percent change,,,False,inter_quartile_range,,,,,Change at Week 40
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG001,40w,full_analysis_set,,264,median,-77.1,percent change,,,False,inter_quartile_range,,,,,Change at Week 40
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG002,40w,full_analysis_set,,265,median,-84.6,percent change,,,False,inter_quartile_range,,,,,Change at Week 40
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG000#full_analysis_set,52w,full_analysis_set,,265,median,-73.3,percent change,,,False,inter_quartile_range,,,,,Change at Week 52
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG001,52w,full_analysis_set,,264,median,-82.5,percent change,,,False,inter_quartile_range,,,,,Change at Week 52
NCT03627767,Abrocitinib,,secondary,9,4bd2ceb4911b085fc9e948cb57240c7f134b0c07,OG002,52w,full_analysis_set,,265,median,-83.2,percent change,,,False,inter_quartile_range,,,,,Change at Week 52
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,12w,full_analysis_set,,264,least_squares_mean,-6.1,units on a scale,,,False,confidence_interval,,95.0,-6.3,-5.9,Pruritus VAS: Change at Week 12
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,12w,full_analysis_set,,264,least_squares_mean,-6.1,units on a scale,,,False,confidence_interval,,95.0,-6.3,-5.9,Pruritus VAS: Change at Week 12
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,12w,full_analysis_set,,261,least_squares_mean,-6.1,units on a scale,,,False,confidence_interval,,95.0,-6.3,-5.9,Pruritus VAS: Change at Week 12
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,16w,full_analysis_set,,264,least_squares_mean,3.4,units on a scale,,,False,confidence_interval,,95.0,3.0,3.7,Pruritus VAS: Change at Week 16
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,16w,full_analysis_set,,264,least_squares_mean,1.2,units on a scale,,,False,confidence_interval,,95.0,1.0,1.5,Pruritus VAS: Change at Week 16
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,16w,full_analysis_set,,261,least_squares_mean,0.2,units on a scale,,,False,confidence_interval,,95.0,-0.1,0.4,Pruritus VAS: Change at Week 16
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,28w,full_analysis_set,,264,least_squares_mean,2.4,units on a scale,,,False,confidence_interval,,95.0,1.9,2.9,Pruritus VAS: Change at Week 28
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,28w,full_analysis_set,,264,least_squares_mean,1.1,units on a scale,,,False,confidence_interval,,95.0,0.8,1.4,Pruritus VAS: Change at Week 28
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,28w,full_analysis_set,,261,least_squares_mean,0.5,units on a scale,,,False,confidence_interval,,95.0,0.3,0.8,Pruritus VAS: Change at Week 28
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,40w,full_analysis_set,,264,least_squares_mean,2.2,units on a scale,,,False,confidence_interval,,95.0,1.6,2.8,Pruritus VAS: Change at Week 40
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,40w,full_analysis_set,,264,least_squares_mean,1.2,units on a scale,,,False,confidence_interval,,95.0,0.9,1.6,Pruritus VAS: Change at Week 40
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,40w,full_analysis_set,,261,least_squares_mean,0.4,units on a scale,,,False,confidence_interval,,95.0,0.1,0.7,Pruritus VAS: Change at Week 40
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,52w,full_analysis_set,,264,least_squares_mean,1.8,units on a scale,,,False,confidence_interval,,95.0,1.2,2.4,Pruritus VAS: Change at Week 52
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,52w,full_analysis_set,,264,least_squares_mean,1.3,units on a scale,,,False,confidence_interval,,95.0,0.9,1.6,Pruritus VAS: Change at Week 52
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,52w,full_analysis_set,,261,least_squares_mean,0.5,units on a scale,,,False,confidence_interval,,95.0,0.2,0.8,Pruritus VAS: Change at Week 52
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,12w,full_analysis_set,,264,least_squares_mean,-5.0,units on a scale,,,False,confidence_interval,,95.0,-5.2,-4.8,Sleep Loss VAS: Change at Week 12
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,12w,full_analysis_set,,264,least_squares_mean,-5.0,units on a scale,,,False,confidence_interval,,95.0,-5.2,-4.8,Sleep Loss VAS: Change at Week 12
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,12w,full_analysis_set,,261,least_squares_mean,-5.1,units on a scale,,,False,confidence_interval,,95.0,-5.3,-4.9,Sleep Loss VAS: Change at Week 12
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,16w,full_analysis_set,,264,least_squares_mean,2.3,units on a scale,,,False,confidence_interval,,95.0,2.0,2.6,Sleep Loss VAS: Change at Week 16
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,16w,full_analysis_set,,264,least_squares_mean,0.5,units on a scale,,,False,confidence_interval,,95.0,0.3,0.8,Sleep Loss VAS: Change at Week 16
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,16w,full_analysis_set,,261,least_squares_mean,0.0,units on a scale,,,False,confidence_interval,,95.0,-0.2,0.2,Sleep Loss VAS: Change at Week 16
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,28w,full_analysis_set,,264,least_squares_mean,1.3,units on a scale,,,False,confidence_interval,,95.0,0.9,1.7,Sleep Loss VAS: Change at Week 28
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,28w,full_analysis_set,,264,least_squares_mean,0.6,units on a scale,,,False,confidence_interval,,95.0,0.4,0.9,Sleep Loss VAS: Change at Week 28
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,28w,full_analysis_set,,261,least_squares_mean,0.2,units on a scale,,,False,confidence_interval,,95.0,0.0,0.4,Sleep Loss VAS: Change at Week 28
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,40w,full_analysis_set,,264,least_squares_mean,1.3,units on a scale,,,False,confidence_interval,,95.0,0.8,1.8,Sleep Loss VAS: Change at Week 40
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,40w,full_analysis_set,,264,least_squares_mean,0.6,units on a scale,,,False,confidence_interval,,95.0,0.3,0.9,Sleep Loss VAS: Change at Week 40
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,40w,full_analysis_set,,261,least_squares_mean,0.2,units on a scale,,,False,confidence_interval,,95.0,0.0,0.4,Sleep Loss VAS: Change at Week 40
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG000#full_analysis_set,52w,full_analysis_set,,264,least_squares_mean,1.2,units on a scale,,,False,confidence_interval,,95.0,0.7,1.8,Sleep Loss VAS: Change at Week 52
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG001,52w,full_analysis_set,,264,least_squares_mean,0.9,units on a scale,,,False,confidence_interval,,95.0,0.5,1.2,Sleep Loss VAS: Change at Week 52
NCT03627767,Abrocitinib,,secondary,10,227588a0eb7b5af7d11e23096e8cdcf2817d441c,OG002,52w,full_analysis_set,,261,least_squares_mean,0.3,units on a scale,,,False,confidence_interval,,95.0,0.0,0.5,Sleep Loss VAS: Change at Week 52
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG000#full_analysis_set,12w,full_analysis_set,,266,number,97.4,percentage of participants,,97.4,False,confidence_interval,,95.0,95.4,99.3,Week 12
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG001,12w,full_analysis_set,,264,number,98.5,percentage of participants,,98.5,False,confidence_interval,,95.0,97.0,100.0,Week 12
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG002,12w,full_analysis_set,,266,number,97.0,percentage of participants,,97.0,False,confidence_interval,,95.0,94.9,99.0,Week 12
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG000#full_analysis_set,16w,full_analysis_set,,266,number,25.6,percentage of participants,,25.6,False,confidence_interval,,95.0,20.3,30.8,Week 16
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG001,16w,full_analysis_set,,264,number,72.0,percentage of participants,,72.0,False,confidence_interval,,95.0,66.6,77.4,Week 16
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG002,16w,full_analysis_set,,266,number,89.1,percentage of participants,,89.1,False,confidence_interval,,95.0,85.4,92.8,Week 16
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG000#full_analysis_set,28w,full_analysis_set,,266,number,15.8,percentage of participants,,15.8,False,confidence_interval,,95.0,11.4,20.2,Week 28
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG001,28w,full_analysis_set,,264,number,56.8,percentage of participants,,56.8,False,confidence_interval,,95.0,50.7,62.8,Week 28
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG002,28w,full_analysis_set,,266,number,75.7,percentage of participants,,75.7,False,confidence_interval,,95.0,70.5,80.9,Week 28
