nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,timepoint,test_arm_id,reference_arm_id,comparison_kind,effect_type,effect_type_verbatim,effect_value,ci_pct,ci_lower,ci_upper,ci_sides,p_value_comparator,p_value,p_value_verbatim,statistical_method,adjusted_for
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG002,superiority,,,,,,,2,=,0.003,0.003,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,9,a444c1edfec29e84fc82e5304a54d6e75be0960e,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,10,d2e2e32ccbfce08c998eddce79b793b0fbea9214,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,10,d2e2e32ccbfce08c998eddce79b793b0fbea9214,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,11,7569e0c6207707ebde53ffccc459adbb255b5208,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,11,7569e0c6207707ebde53ffccc459adbb255b5208,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,11,7569e0c6207707ebde53ffccc459adbb255b5208,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,11,7569e0c6207707ebde53ffccc459adbb255b5208,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,12,5db35dbcca3e8538a1a4a3698aeaf6549e93a96f,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,12,5db35dbcca3e8538a1a4a3698aeaf6549e93a96f,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01474512,Ixekizumab,UNCOVER-1,secondary,13,841bad632ed4fc07f88ce08d40003ec598ae140b,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,"Regression, Logistic",
NCT01474512,Ixekizumab,UNCOVER-1,secondary,13,841bad632ed4fc07f88ce08d40003ec598ae140b,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,"Regression, Logistic",
NCT01474512,Ixekizumab,UNCOVER-1,secondary,13,841bad632ed4fc07f88ce08d40003ec598ae140b,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,"Regression, Logistic",
NCT01474512,Ixekizumab,UNCOVER-1,secondary,13,841bad632ed4fc07f88ce08d40003ec598ae140b,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,"Regression, Logistic",
NCT01474512,Ixekizumab,UNCOVER-1,secondary,13,841bad632ed4fc07f88ce08d40003ec598ae140b,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,"Regression, Logistic",
NCT01474512,Ixekizumab,UNCOVER-1,secondary,13,841bad632ed4fc07f88ce08d40003ec598ae140b,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,"Regression, Logistic",
NCT01493687,Ivermectin,,primary,1,ad5dc9b036e66da7f895fe215419f1ef933e437c,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01493687,Ivermectin,,primary,2,4651d0fcfa6a5d05dfe0ee18bf28f89698e0e137,12w,OG000,OG001,superiority,mean_difference,Mean Difference (Net),-8.13,95.0,-10.12,-6.13,2,<,0.001,<0.001,ANCOVA,
NCT01493687,Ivermectin,,secondary,1,2c93c6cbf8b40bd809c1ae5d293204c562d113aa,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01494467,Ivermectin,,primary,1,ad5dc9b036e66da7f895fe215419f1ef933e437c,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01494467,Ivermectin,,primary,2,4651d0fcfa6a5d05dfe0ee18bf28f89698e0e137,12w,OG000,OG001,superiority,mean_difference,Mean Difference (Net),-8.22,95.0,-10.18,-6.25,2,<,0.001,<0.001,ANCOVA,
NCT01494467,Ivermectin,,secondary,1,2c93c6cbf8b40bd809c1ae5d293204c562d113aa,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01555125,Secukinumab,FEATURE,primary,1,ac73b7a349fe2c3a0ed8fb33d980618c1591b55b,12w,OG000,OG002,superiority,,,,,,,,<,0.0001,<0.0001,Fisher Exact,
NCT01555125,Secukinumab,FEATURE,primary,1,ac73b7a349fe2c3a0ed8fb33d980618c1591b55b,12w,OG001,OG002,superiority,,,,,,,,<,0.0001,<0.0001,Fisher Exact,
NCT01555125,Secukinumab,FEATURE,primary,2,4ec62baa43abadb9fcd66e786d1746ac11470a8a,12w,OG000,OG002,superiority,,,,,,,,<,0.0001,<0.0001,Fisher Exact,
NCT01555125,Secukinumab,FEATURE,primary,2,4ec62baa43abadb9fcd66e786d1746ac11470a8a,12w,OG001,OG002,superiority,,,,,,,,<,0.0001,<0.0001,Fisher Exact,
NCT01597245,Ixekizumab,UNCOVER-2,primary,1,10f7d6a6bbaab1b53981b2bf45c94153f8d6d6c4,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,primary,1,10f7d6a6bbaab1b53981b2bf45c94153f8d6d6c4,12w,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,primary,1,10f7d6a6bbaab1b53981b2bf45c94153f8d6d6c4,12w,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,primary,2,b83e7d222348eb46882d736822b86ba263e5ff3a,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,primary,2,b83e7d222348eb46882d736822b86ba263e5ff3a,12w,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,primary,2,b83e7d222348eb46882d736822b86ba263e5ff3a,12w,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,1,278f077c579c3f4bb2b9adc9f0c6fac883b95f88,,OG000,OG001,superiority,,,,,,,2,=,0.005,0.005,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,1,278f077c579c3f4bb2b9adc9f0c6fac883b95f88,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,1,278f077c579c3f4bb2b9adc9f0c6fac883b95f88,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,2,72559a6938c848254f294d6e63af757da7f84bc3,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,2,72559a6938c848254f294d6e63af757da7f84bc3,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,2,72559a6938c848254f294d6e63af757da7f84bc3,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,3,e58d644f35e4642fb3f2e55ea7b9151f5b0b425f,,OG000,OG001,superiority,,,,,,,2,=,0.008,0.008,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,3,e58d644f35e4642fb3f2e55ea7b9151f5b0b425f,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,3,e58d644f35e4642fb3f2e55ea7b9151f5b0b425f,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,4,59a782bd783d3e8df2b85b803476ef78cb7116fc,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Fisher Exact,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,4,59a782bd783d3e8df2b85b803476ef78cb7116fc,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Fisher Exact,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,5,260c3d6f60b788454281bc3d7d3da010f22fd615,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,5,260c3d6f60b788454281bc3d7d3da010f22fd615,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,5,260c3d6f60b788454281bc3d7d3da010f22fd615,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,6,a9fcbdb13eb612d8d4094271c14d6f1b7bd9926b,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,6,a9fcbdb13eb612d8d4094271c14d6f1b7bd9926b,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,6,a9fcbdb13eb612d8d4094271c14d6f1b7bd9926b,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,7,4b4606fb86e036c19ece9c0a14d45dcb3ee1ca2d,,OG000,OG001,superiority,,,,,,,2,=,0.002,0.002,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,7,4b4606fb86e036c19ece9c0a14d45dcb3ee1ca2d,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,7,4b4606fb86e036c19ece9c0a14d45dcb3ee1ca2d,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,8,cba27675d08c6b7fe00e2269a39c0b21159ae959,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,8,cba27675d08c6b7fe00e2269a39c0b21159ae959,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,8,cba27675d08c6b7fe00e2269a39c0b21159ae959,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,9,8cde4081ba80124d0ba9c505afa71e800b7a4883,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,9,8cde4081ba80124d0ba9c505afa71e800b7a4883,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,9,8cde4081ba80124d0ba9c505afa71e800b7a4883,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,10,6cf5ac16805ce12fbb1464ecf42b4a0790dad883,,OG000,OG001,superiority,,,,,,,2,=,0.15,0.150,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,10,6cf5ac16805ce12fbb1464ecf42b4a0790dad883,,OG000,OG002,superiority,,,,,,,2,=,0.002,0.002,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,10,6cf5ac16805ce12fbb1464ecf42b4a0790dad883,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG001,superiority,,,,,,,2,=,0.026,0.026,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG002,superiority,,,,,,,2,=,0.076,0.076,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG003,superiority,,,,,,,2,=,0.016,0.016,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,11,5c5d39a583c1fea12e7501a967183f3d4c0e2269,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,12,079c1d26fdb09ca27b3b75f2e9f3693c5f26a40f,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,12,079c1d26fdb09ca27b3b75f2e9f3693c5f26a40f,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,12,079c1d26fdb09ca27b3b75f2e9f3693c5f26a40f,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,12,079c1d26fdb09ca27b3b75f2e9f3693c5f26a40f,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,12,079c1d26fdb09ca27b3b75f2e9f3693c5f26a40f,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,12,079c1d26fdb09ca27b3b75f2e9f3693c5f26a40f,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,ANCOVA,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,13,c9332b5961ff5e4ae19d01f13e0a3453b07f6734,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,13,c9332b5961ff5e4ae19d01f13e0a3453b07f6734,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,13,c9332b5961ff5e4ae19d01f13e0a3453b07f6734,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Mixed Models Analysis,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG001,superiority,,,,,,,2,=,0.002,0.002,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01597245,Ixekizumab,UNCOVER-2,secondary,14,6422bde78014e3b131d0585c1bf28e907c8fdfc9,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01636687,Secukinumab,JUNCTURE,primary,1,c0d6239a2ffbe58e0c4ab1741b5b62213c097c7c,,OG000,OG002,superiority,risk_difference,Risk Difference (RD),53.3,95.0,36.6,67.7,2,<,0.0001,<0.0001,Fisher Exact,
NCT01636687,Secukinumab,JUNCTURE,primary,1,c0d6239a2ffbe58e0c4ab1741b5b62213c097c7c,,OG001,OG002,superiority,risk_difference,Risk Difference (RD),73.3,95.0,58.8,83.9,2,<,0.0001,<0.0001,Fisher Exact,
NCT01636687,Secukinumab,JUNCTURE,primary,1,c0d6239a2ffbe58e0c4ab1741b5b62213c097c7c,,OG000,OG002,superiority,risk_difference,Risk Difference (RD),68.4,95.0,53.1,79.8,2,<,0.0001,<0.0001,Fisher Exact,
NCT01636687,Secukinumab,JUNCTURE,primary,1,c0d6239a2ffbe58e0c4ab1741b5b62213c097c7c,,OG001,OG002,superiority,risk_difference,Risk Difference (RD),83.4,95.0,70.7,91.7,2,<,0.0001,<0.0001,Fisher Exact,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,12w,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,primary,1,fdd7288a3a4f2d49708454a6ad054e3fbf72bc72,12w,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,12w,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,12w,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,primary,2,03a262949dd2f0a68f6a01ca4e6ce745854164b6,12w,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,1,46b4466a526bc6d7f71259fdb91e0d5bc7cdb431,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,2,c6d2bc7344c223aecd87d4607711a6126ef6e9bc,,OG000,OG003,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,3,32f3adf71f3b7ed68318837312d5ddb6fd0663eb,,OG000,OG001,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
NCT01646177,Ixekizumab,UNCOVER-3,secondary,3,32f3adf71f3b7ed68318837312d5ddb6fd0663eb,,OG000,OG002,superiority,,,,,,,2,<,0.001,<0.001,Cochran-Mantel-Haenszel,
